"Version","No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"4.x; 3.x","16","VCDSA23581","VMSA-2020-0015:VMware Cloud Foundation, ESXi, Workstation, and Fusion updates address multiple security vulnerabilities","CRITICAL","","22 June 2020","CVE-2020-3962; CVE-2020-3963; CVE-2020-3964; CVE-2020-3965; CVE-2020-3966; CVE-2020-3967; CVE-2020-3968; CVE-2020-3969; CVE-2020-3970; CVE-2020-3971","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23581","ESXi[1] | 7.0 | Any | CVE-2020-3962, CVE-2020-3969, CVE-2020-3970 | 9.3 | critical | ESXi_7.0.0-1.20.16321839 | See Item 34 | None<br>ESXi[1] | 6.7 | Any | CVE-2020-3962, [3]CVE-2020-3969, CVE-2020-3970 | 9.3 | critical | ESXi670-202004101-SG | See Item 34 | None<br>ESXi[1] | 6.5 | Any | CVE-2020-3962, [3]CVE-2020-3969, CVE-2020-3970 | 9.3 | critical | ESXi650-202005401-SG | See Item 34 | None<br>Fusion[2] | 11.x | Any | CVE-2020-3962, CVE-2020-3969, CVE-2020-3970 | 9.3 | critical | 11.5.5 | KB59146 | None<br>Workstation[2] | 15.x | Any | CVE-2020-3962, CVE-2020-3969, CVE-2020-3970 | 9.3 | critical | 15.5.5 | KB59146 | None<br>VMware Cloud Foundation | 4.x | Any | CVE-2020-3962, CVE-2020-3969, CVE-2020-3970 | 9.3 | critical | 4.0.1 | See Item 34 | None<br>VMware Cloud Foundation | 3.x | Any | CVE-2020-3962, [3]CVE-2020-3969 CVE-2020-3970 | 9.3 | critical | 3.10 | See Item 34 | None<br>ESXi | 7.0 | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | ESXi_7.0.0-1.20.16321839 | Remove USB Controller | None<br>ESXi | 6.7 | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | ESXi670-202004101-SG | Remove USB Controller | None<br>ESXi | 6.5 | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | ESXi650-202005401-SG | Remove USB Controller | None<br>Fusion | 11.x | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | 11.5.5 | Remove USB Controller | None<br>Workstation | 15.x | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | 15.5.5 | Remove USB Controller | None<br>VMware Cloud Foundation | 4.x | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | 4.0.1 | Remove USB Controller | None.<br>VMware Cloud Foundation | 3.x | Any | CVE-2020-3967, CVE-2020-3968 | 8.1 | important | 3.10 | Remove USB Controller | None<br>ESXi | 7.0 | Any | CVE-2020-3966 | 8.1 | important | ESXi_7.0.0-1.20.16321839 | Remove USB Controller | None<br>ESXi | 6.7 | Any | CVE-2020-3966 | 8.1 | important | ESXi670-202004101-SG | Remove USB Controller | None<br>ESXi | 6.5 | Any | CVE-2020-3966 | 8.1 | important | ESXi650-202005401-SG | Remove USB Controller | None<br>Fusion | 11.x | Any | CVE-2020-3966 | 8.1 | important | 11.5.2 | Remove USB Controller | None<br>Workstation | 15.x | Any | CVE-2020-3966 | 8.1 | important | 15.5.2 | Remove USB Controller | None<br>VMware Cloud Foundation | 4.x | Any | CVE-2020-3966 | 8.1 | important | 4.0.1 | Remove USB Controller | None<br>VMware Cloud Foundation | 3.x | Any | CVE-2020-3966 | 8.1 | important | 3.10 | Remove USB Controller | None<br>ESXi | 7.0 | Any | CVE-2020-3965, CVE-2020-3963, CVE-2020-3964 | 7.1 | important | ESXi_7.0.0-1.20.16321839 | [4]Remove USB Controller | None<br>ESXi | 6.7 | Any | CVE-2020-3965, CVE-2020-3963, CVE-2020-3964 | 7.1 | important | ESXi670-202006401-SG | [4]Remove USB Controller | None<br>ESXi | 6.5 | Any | CVE-2020-3965, CVE-2020-3963, CVE-2020-3964 | 7.1 | important | ESXi650-202005401-SG | [4]Remove USB Controller | None<br>Fusion | 11.x | Any | CVE-2020-3965, CVE-2020-3963, CVE-2020-3964 ..."
"4.x, 3.x","17","VCDSA23657","VMSA-2023-0001:VMware vRealize Log Insight latest updates address multiple security vulnerabilities","CRITICAL","","22 January 2023","CVE-2022-31706; CVE-2022-31704; CVE-2022-31710; CVE-2022-31711","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23657","VMware vRealize Log Insight | 8.x | Any | CVE-2022-31706, CVE-2022-31704, CVE-2022-31710, CVE-2022-31711 | 9.8, 9.8, 7.5, 5.3 | critical | 8.10.2 | KB90635 | None<br>VMware Cloud Foundation (VMware vRealize Log Insight) | 4.x, 3.x | Any | CVE-2022-31706, CVE-2022-31704, CVE-2022-31710, CVE-2022-31711 | 9.8, 9.8, 7.5, 5.3 | critical | KB90668 | KB90635 | None"
"4.x; 3.x","18","VCDSA23609","VMSA-2021-0018:VMware vRealize Operations updates address multiple security vulnerabilities","HIGH","","22 August 2021","CVE-2021-22022; CVE-2021-22023; CVE-2021-22024; CVE-2021-22025; CVE-2021-22026; CVE-2021-22027","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23609","vRealize Operations Manager | 8.4.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85383 | None | FAQ<br>vRealize Operations Manager | 8.3.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85382 | None | FAQ<br>vRealize Operations Manager | 8.2.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85381 | None | FAQ<br>vRealize Operations Manager | 8.1.1, 8.1.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85380 | None | FAQ<br>vRealize Operations Manager | 8.0.1, 8.0.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85379 | None | FAQ<br>vRealize Operations Manager | 7.5.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85378 | None | FAQ<br>VMware Cloud Foundation (vROps) | 4.x | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85452 | None | FAQ<br>VMware Cloud Foundation (vROps) | 3.x | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85452 | None | FAQ<br>vRealize Suite Lifecycle Manager (vROps) | 8.x | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85452 | None | FAQ"
"4.x","19","VCDSA23610","VMSA-2021-0019:VMware vRealize Log Insight updates address Cross Site Scripting (XSS) vulnerability","MEDIUM","","22 August 2021","CVE-2021-22021","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23610","VMware vRealize Log Insight | 8.3 | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | KB85414 | None | None<br>VMware vRealize Log Insight | 8.2 | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | KB85412 | None | None<br>VMware vRealize Log Insight | 8.1.1, 8.1.0, 8.0.0 and 4.x | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | KB85405 | None | None<br>VMware Cloud Foundation (vRLI) | 4.x | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | 4.3 | None | None"
"4.x; 3.x","20","VCDSA23617","VMSA-2021-0027:VMware vCenter Server updates address arbitrary file read and SSRF vulnerabilities","HIGH","","21 November 2021","CVE-2021-21980; CVE-2021-22049","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23617","vCenter Server | 7.0 | Any | CVE-2021-21980 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-21980 | 7.5 | important | 6.7 U3p | None | None<br>vCenter Server | 6.5 | Any | CVE-2021-21980 | 7.5 | important | 6.5 U3r | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21980 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21980 | 7.5 | important | 3.11 | None | None<br>vCenter Server | 7.0 | Any | CVE-2021-22049 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-22049 | 6.5 | moderate | 6.7 U3p | None | None<br>vCenter Server | 6.5 | Any | CVE-2021-22049 | 6.5 | moderate | 6.5 U3r | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22049 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22049 | 6.5 | moderate | 3.11 | None | None"
"4.x","21","VCDSA23594","VMSA-2020-0027:VMware Workspace One Access, Access Connector, Identity Manager, and Identity Manager Connector address command injection vulnerability","HIGH","","21 November 2020","CVE-2020-4006","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23594","Access | 20.10 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>Access | 20.01 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM | 3.3.3 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM | 3.3.2 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM | 3.3.1 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 19.03.0.0, 19.03.0.1 | WIndows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.3 | Windows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.2 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.2 | Windows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.1 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.1 | Windows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>[1]VMware Cloud Foundation (vIDM) | 4.x | Any | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>[1]vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None"
"5.x; 4.x","22","VCDSA24308","VMSA-2024-0011:VMware ESXi, Workstation, Fusion and vCenter Server updates address multiple security vulnerabilities (CVE-2024-22273, CVE-2024-22274, CVE-2024-22275)","HIGH","4.9-8.1","21 May 2024","CVE-2024-22273; CVE-2024-22274; CVE-2024-22275","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24308","ESXi | 8.0 | Any | CVE-2024-22273 | 7.4 | Important | ESXi80U2sb-23305545 | None | None<br>ESXi | 7.0 | Any | CVE-2024-22273 | 7.4 | Important | ESXi70U3sq-23794019 | None | None<br>Workstation | 17.x | Any | CVE-2024-22273 | 8.1 | Important | 17.5.1 [1] | None | None<br>Fusion | 13.x | MacOS | CVE-2024-22273 | 8.1 | Important | 13.5.1 [1] | None | None<br>Cloud Foundation (ESXi) | 5.x | Any | CVE-2024-22273 | 7.4 | Important | 5.1.1 | None | KB88287<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2024-22273 | 7.4 | Important | KB88287 | None | None<br>vCenter Server | 8.0 | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | 8.0 U2b | None | None<br>vCenter Server | 7.0 | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | 7.0 U3q | None | None<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | 5.1.1 | None | KB88287<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | KB88287 | None | None"
"4.5.x; 4.4.x, 4.3.x","23","VCDSA23672","VMSA-2023-0010:NSX-T update addresses cross-site scripting vulnerability","MEDIUM","","21 May 2023","CVE-2023-20868","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23672","NSX | 4.x | Any | CVE-2023-20868 | N/A | N/A | Unaffected | None | None<br>NSX-T | 3.2.x | Any | CVE-2023-20868 | 4.3 | moderate | 3.2.3 | None | None<br>NSX-T | 3.1.x, 3.0.x | Any | CVE-2023-20868 | N/A | N/A | Unaffected | None | None<br>Cloud Foundation (NSX-T) | 4.5.x | Any | CVE-2023-20868 | 4.3 | moderate | NSX-T 3.2.3 | None | KB88287<br>Cloud Foundation (NSX-T) | 4.4.x, 4.3.x | Any | CVE-2023-20868 | N/A | N/A | Unaffected | None | None"
"4.x; 3.x","24","VCDSA23599","VMSA-2021-0002:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","CRITICAL","","21 February 2021","CVE-2021-21972; CVE-2021-21973; CVE-2021-21974","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23599","vCenter Server | 7.0 | Any | CVE-2021-21972 | 9.8 | critical | 7.0 U1c | KB82374 | None<br>vCenter Server | 6.7 | Any | CVE-2021-21972 | 9.8 | critical | 6.7 U3l | KB82374 | None<br>vCenter Server | 6.5 | Any | CVE-2021-21972 | 9.8 | critical | 6.5 U3n | KB82374 | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21972 | 9.8 | critical | 4.2 | KB82374 | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21972 | 9.8 | critical | 3.10.1.2 | KB82374 | None<br>[1] ESXi | 7.0 | Any | CVE-2021-21974 | 8.8 | important | ESXi70U1c-17325551 | KB76372 | None<br>[1] ESXi | 6.7 | Any | CVE-2021-21974 | 8.8 | important | ESXi670-202102401-SG | KB76372 | None<br>[1] ESXi | 6.5 | Any | CVE-2021-21974 | 8.8 | important | ESXi650-202102101-SG | KB76372 | None<br>[1] Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-21974 | 8.8 | important | 4.2 | KB76372 | None<br>[1] Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-21974 | 8.8 | important | [2] KB82705 | KB76372 | None<br>vCenter Server | 7.0 | Any | CVE-2021-21973 | 5.3 | moderate | 7.0 U1c | KB82374 | None<br>vCenter Server | 6.7 | Any | CVE-2021-21973 | 5.3 | moderate | 6.7 U3l | KB82374 | None<br>vCenter Server | 6.5 | Any | CVE-2021-21973 | 5.3 | moderate | 6.5 U3n | KB82374 | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21973 | 5.3 | moderate | 4.2 | KB82374 | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21973 | 5.3 | moderate | 3.10.1.2 | KB82374 | None"
"5.x; 4.5.x","25","VCDSA25733","VMSA-2025-0009 : VMware Cloud Foundation updates address multiple vulnerabilities (CVE-2025-41229, CVE-2025-41230, CVE-2025-41231)","HIGH","7.3-8.2","20 May 2025","CVE-2025-41229; CVE-2025-41230; CVE-2025-41231","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25733","VMware Cloud Foundation | 5.x | Any | CVE-2025-41229, CVE-2025-41230, CVE-2025-41231 | 8.2, 7.5, 7.3 | Important | 5.2.1.2 | None | None<br>VMware Cloud Foundation | 4.5.x | Any | CVE-2025-41229, CVE-2025-41230, CVE-2025-41231 | 8.2, 7.5, 7.3 | Important | KB398008 | None | None"
"5.x; 4.5.x","26","VCDSA25717","VMSA-2025-0010 : VMware ESXi, vCenter Server, Workstation, and Fusion updates address multiple vulnerabilities (CVE-2025-41225, CVE-2025-41226, CVE-2025-41227, CVE-2025-41228)","HIGH","4.3-8.8","20 May 2025","CVE-2025-41225; CVE-2025-41226; CVE-2025-41227; CVE-2025-41228","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25717","vCenter Server | 8.0 | Any | CVE-2025-41225, CVE-2025-41228 | 8.8, 4.3 | Important | 8.0 U3e | None | None<br>vCenter Server | 7.0 | Any | CVE-2025-41225 | 8.8 | Important | 7.0 U3v | None | None<br>VMware ESXi | 8.0 | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi80U3se-24659227 | None | None<br>VMware ESXi | 7.0 | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi70U3sv-24723868 | None | None<br>VMware Cloud Foundation (vCenter) | 5.x | Any | CVE-2025-41225, CVE-2025-41228 | 8.8, 4.3 | Important | Async patch to 8.0 U3e | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation (vCenter) | 4.5.x | Any | CVE-2025-41225 | 8.8 | Important | Async patch to 7.0 U3v | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation (ESXi) | 5.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | Async patch to ESXi80U3se-24659227 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation (ESXi) | 4.5.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | Async patch to ESXi70U3sv-24723868 | None | Async Patching Guide: KB88287<br>VMware Telco Cloud Platform (ESXi) | 5.x, 4.x, 3.x, 2.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi80U3se-24659227 | None | None<br>VMware Telco Cloud Infrastructure (ESXi) | 3.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi80U3se-24659227 | None | None<br>VMware Telco Cloud Infrastructure (ESXi) | 2.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi70U3sv-24723868 | None | None<br>VMware Workstation | 17.x | Any | CVE-2025-41227 | 5.5 | Moderate | 17.6.3 | None | None<br>VMware Fusion | 13.x | MacOS | CVE-2025-41227 | 5.5 | Moderate | 13.6.3 | None | None"
"5.x; 4.x","27","VCDSA23660","VMSA-2023-0014:VMware vCenter Server updates address multiple memory corruption vulnerabilities","HIGH","","20 June 2023","CVE-2023-20892; CVE-2023-20893; CVE-2023-20894; CVE-2023-20895; CVE-2023-20896","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23660","vCenter Server | 8.0 | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 8.0 U1b | None | None<br>vCenter Server | 8.0 | Any | CVE-2023-20896 | 5.9 | moderate | 8.0 U1b | None | None<br>vCenter Server | 7.0 | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 7.0 U3m | None | None<br>vCenter Server | 7.0 | Any | CVE-2023-20896 | 5.9 | moderate | 7.0 U3m | None | None<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 8.0 U1b | None | KB88287<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2023-20896 | 5.9 | moderate | 8.0 U1b | None | KB88287<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 7.0 U3m | None | KB88287<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2023-20896 | 5.9 | moderate | 7.0 U3m | None | KB88287"
"4.x","28","VCDSA23668","VMSA-2023-0005:VMware vRealize Orchestrator update addresses an XML External Entity (XXE) vulnerability","HIGH","","19 February 2023","CVE-2023-20855","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23668","VMware vRealize Orchestrator | 8.x | Virtual Appliance | CVE-2023-20855 | 8.8 | important | 8.11.1 | None | None<br>VMware vRealize Automation | 8.x | Any | CVE-2023-20855 | 8.8 | important | 8.11.1 | None | None<br>VMware Cloud Foundation (vRealize Automation) | 4.x | Any | CVE-2023-20855 | 8.8 | important | KB90926 | None | None"
"4.x; 3.x","29","VCDSA23611","VMSA-2021-0020:VMware vCenter Server updates address multiple security vulnerabilities","CRITICAL","","18 September 2021","CVE-2021-21991; CVE-2021-21992; CVE-2021-21993; CVE-2021-22005; CVE-2021-22006; CVE-2021-22007; CVE-2021-22008; CVE-2021-22009; CVE-2021-22010; CVE-2021-22011; CVE-2021-22012; CVE-2021-22013; CVE-2021-22014; CVE-2021-22015; CVE-2021-22016; CVE-2021-22017; CVE-2021-22018; CVE-2021-22019; CVE-2021-22020","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23611","vCenter Server | 7.0 | Any | CVE-2021-22005 | 9.8 | critical | 7.0 U2c | KB85717 | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | 7.0 U2c | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-22011, CVE-2021-22018 | 6.5, 8.1 | important | 7.0 U2d | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22016, CVE-2021-22017 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22005 | 9.8 | critical | KB85718 (4.3) | KB85717 | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | KB85718 (4.3) | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22011, CVE-2021-22018 | 6.5, 8.1 | important | KB85718 (4.3.1) | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22016, CVE-2021-22017 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2021-22005 | 9.8 | critical | 6.7 U3o | KB85717 | FAQ<br>vCenter Server | 6.7 | Windows | CVE-2021-22005 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22011, CVE-2021-22016, CVE-2021-22017 | 4.3-8.8 | important | 6.7 U3o | None | FAQ<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2021-22007, CVE-2021-22015, CVE-2021-22014, CVE-2021-22019, CVE-2021-22020 | 5.0-7.8 | important | 6.7 U3o | None | FAQ<br>vCenter Server | 6.7 | Windows | CVE-2021-22007, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22018 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22005 | 9.8 | critical | KB85719 (3.10.2.2) | KB85717 | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22011, CVE-2021-22014, CVE-2021-22015, CVE-2021-22016, CVE-2021-22017, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | KB85719 (3.10.2.2) | None | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22018 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.5 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22008, CVE-2021-22009, CVE-2021-22011, CVE-2021-22017 | 4.3-8.8 | important | 6.5 U3q | None | FAQ<br>vCenter Server | 6.5 | Virtual Appliance | CVE-2..."
"4.x; 3.11","30","VCDSA23646","VMSA-2022-0027:VMware Cloud Foundation updates address multiple vulnerabilities","CRITICAL","","18 October 2022","CVE-2021-39144; CVE-2022-31678","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23646","VMware Cloud Foundation | 4.x | Any | CVE-2021-39144 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Cloud Foundation (NSX-V) | 3.11 | Any | CVE-2021-39144 | 9.8 | critical | KB 89809 | None | FAQ<br>VMware Cloud Foundation | 4.x | Any | CVE-2022-31678 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Cloud Foundation (NSX-V) | 3.11 | Any | CVE-2022-31678 | 5.3 | moderate | KB 89809 | None | None."
