"No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"277","VCDSA23422","VMSA-2011-0007:VMware ESXi and ESX Denial of Service and third party updates for Likewise components and ESX Service Console","MEDIUM","","26 April 2011","CVE-2011-1785; CVE-2011-1786; CVE-2010-1324; CVE-2010-1323; CVE-2010-4020; CVE-2010-4021; CVE-2010-2240","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23422","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | "
"278","VCDSA23421","VMSA-2011-0006:VMware vmrun utility local privilege escalation","HIGH","","27 March 2011","CVE-2011-1126","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23421","VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"279","VCDSA23420","VMSA-2011-0005:VMware vCenter Orchestrator and Alive Enterprise remote code execution vulnerability","CRITICAL","","12 March 2011","CVE-2010-1870","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23420","vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"280","VCDSA23419","VMSA-2011-0004:VMware ESX/ESXi SLPD denial of service vulnerability and ESX third party updates for Service Console packages bind, pam, and rpm.","HIGH","","05 March 2011","CVE-2010-3613; CVE-2010-3614; CVE-2010-3762; CVE-2010-3316; CVE-2010-3435; CVE-2010-3853; CVE-2010-2059; CVE-2010-3609","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23419","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 41 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"281","VCDSA23418","VMSA-2011-0003:Third party component updates for VMware vCenter Server, vCenter Update Manager, ESXi and ESX","HIGH","","08 February 2011","CVE-2009-2693; CVE-2009-2901; CVE-2009-2902; CVE-2009-3548; CVE-2010-2227; CVE-2010-1157; CVE-2010-2928; CVE-2010-0734; CVE-2010-1084; CVE-2010-2066; CVE-2010-2070; CVE-2010-2226; CVE-2010-2248; CVE-2010-2521; CVE-2010-2524; CVE-2010-0008; CVE-2010-0415; CVE-2010-0437; CVE-2009-4308; CVE-2010-0003; CVE-2010-0007; CVE-2010-0307; CVE-2010-1086; CVE-2010-0410; CVE-2010-0730; CVE-2010-1085; CVE-2010-0291; CVE-2010-0622; CVE-2010-1087; CVE-2010-1173; CVE-2010-1437; CVE-2010-1088; CVE-2010-1187; CVE-2010-1436; CVE-2010-1641; CVE-2010-3081; CVE-2010-2240; CVE-2008-5416; CVE-2008-0085; CVE-2008-0086; CVE-2008-0107; CVE-2008-0106; CVE-2010-0740; CVE-2010-0433; CVE-2010-3864; CVE-2010-2939; CVE-2009-3555; CVE-2010-0082; CVE-2010-0084; CVE-2010-0085; CVE-2010-0087; CVE-2010-0088; CVE-2010-0089; CVE-2010-0090; CVE-2010-0091; CVE-2010-0092; CVE-2010-0093; CVE-2010-0094; CVE-2010-0095; CVE-2010-0837; CVE-2010-0838; CVE-2010-0839; CVE-2010-0840; CVE-2010-0841; CVE-2010-0842; CVE-2010-0843; CVE-2010-0844; CVE-2010-0845; CVE-2010-0846; CVE-2010-0847; CVE-2010-0848; CVE-2010-0849; CVE-2010-0850; CVE-2010-0886; CVE-2010-3556; CVE-2010-3566; CVE-2010-3567; CVE-2010-3550; CVE-2010-3561; CVE-2010-3573; CVE-2010-3565; CVE-2010-3568; CVE-2010-3569; CVE-2010-1321; CVE-2010-3548; CVE-2010-3551; CVE-2010-3562; CVE-2010-3571; CVE-2010-3554; CVE-2010-3559; CVE-2010-3572; CVE-2010-3553; CVE-2010-3549; CVE-2010-3557; CVE-2010-3541; CVE-2010-3574; CVE-2008-3825; CVE-2009-1384","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23418","vCenter Server | 4 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 0.9.8 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 41 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"282","VCDSA23417","VMSA-2011-0002:Cisco Nexus 1000V VEM updates address denial of service in VMware ESX/ESXi","HIGH","","05 February 2011","CVE-2011-0355","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23417","ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"283","VCDSA23416","VMSA-2011-0001:VMware ESX third party updates for Service Console packages glibc, sudo, and openldap","HIGH","","02 January 2011","CVE-2010-3847; CVE-2010-3856; CVE-2010-2956; CVE-2010-0211; CVE-2010-0212","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23416","Check Link for details"
"284","VCDSA23415","VMSA-2010-0020:VMware ESXi 4.1 Update Installer SFCB Authentication Flaw","CRITICAL","","19 December 2010","CVE-2010-4573","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23415","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"285","VCDSA23414","VMSA-2010-0019:VMware ESX third party updates for Service Console","MEDIUM","","05 December 2010","CVE-2010-3069; CVE-2010-0405; CVE-2009-0590; CVE-2009-2409; CVE-2009-3555","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23414","Check Link for details"
"286","VCDSA23404","VMSA-2010-0018:VMware hosted products and ESX patches resolve multiple security issues","HIGH","","30 November 2010","CVE-2010-4295; CVE-2010-4296; CVE-2010-4297; CVE-2010-4294","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23404","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"287","VCDSA23403","VMSA-2010-0017:VMware ESX third party update for Service Console kernel","HIGH","","27 November 2010","CVE-2010-3081; CVE-2010-0415; CVE-2010-0307; CVE-2010-0291; CVE-2010-0622; CVE-2010-1087; CVE-2010-1437; CVE-2010-1088","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23403","Check Link for details"
"288","VCDSA23413","VMSA-2010-0015:VMware ESX third party updates for Service Console","HIGH","","14 November 2010","CVE-2010-0826; CVE-2009-3767; CVE-2010-0734; CVE-2010-1646; CVE-2009-3555; CVE-2009-2409; CVE-2009-3245; CVE-2010-0433","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23413","Check Link for details"
"289","VCDSA23402","VMSA-2010-0016:VMware ESXi and ESX third party updates for Service Console and Likewise components","HIGH","","13 November 2010","CVE-2010-0415; CVE-2010-0307; CVE-2010-0291; CVE-2010-0622; CVE-2010-1087; CVE-2010-1437; CVE-2010-1088; CVE-2009-0844; CVE-2009-0845; CVE-2009-0846; CVE-2009-4212; CVE-2010-1321","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23402","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | "
"290","VCDSA23412","VMSA-2010-0014:VMware Workstation, Player, and ACE address several security issues.","MEDIUM","","21 September 2010","CVE-2010-3277; CVE-2010-1205; CVE-2010-0205; CVE-2010-2249; CVE-2010-0434; CVE-2010-0425","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23412","VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"291","VCDSA23411","VMSA-2010-0013:VMware ESX third party updates for Service Console","HIGH","","29 August 2010","CVE-2005-4268; CVE-2010-0624; CVE-2007-4476; CVE-2010-2063; CVE-2010-1321; CVE-2010-1168; CVE-2010-1447; CVE-2008-5302; CVE-2008-5303","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23411","Check Link for details"
"292","VCDSA23381","VMSA-2010-0012:VMware vCenter Update Manager fix for Jetty Web server addresses HIGH security vulnerabilities","CRITICAL","","17 July 2010","CVE-2009-1523; CVE-2009-1524","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23381","Check Link for details"
"293","VCDSA23380","VMSA-2010-0011:VMware Studio 2.1 addresses security vulnerabilities in virtual appliances created with Studio 2.0.","HIGH","","11 July 2010","CVE-2010-2427; CVE-2010-2667","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23380","Check Link for details"
"294","VCDSA23379","VMSA-2010-0010:ESX 3.5 third party update for Service Console kernel","HIGH","","22 June 2010","CVE-2008-5029; CVE-2008-5300; CVE-2009-1337; CVE-2009-1385; CVE-2009-1895; CVE-2009-2848; CVE-2009-3002; CVE-2009-3547; CVE-2009-2698; CVE-2009-2692","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23379","Check Link for details"
"295","VCDSA23378","VMSA-2010-0009:ESXi utilities and ESX Service Console third party updates","MEDIUM","","25 May 2010","CVE-2009-2695; CVE-2009-2908; CVE-2009-3228; CVE-2009-3286; CVE-2009-3547; CVE-2009-3613; CVE-2009-3612; CVE-2009-3620; CVE-2009-3621; CVE-2009-3726; CVE-2007-4567; CVE-2009-4536; CVE-2009-4537; CVE-2009-4538; CVE-2006-6304; CVE-2009-2910; CVE-2009-3080; CVE-2009-3556; CVE-2009-3889; CVE-2009-3939; CVE-2009-4020; CVE-2009-4021; CVE-2009-4138; CVE-2009-4141; CVE-2009-4272; CVE-2009-3563; CVE-2009-4355; CVE-2009-2409; CVE-2009-0590; CVE-2009-1377; CVE-2009-1378; CVE-2009-1379; CVE-2009-1386; CVE-2009-1387; CVE-2009-4212; CVE-2009-1384; CVE-2010-0097; CVE-2010-0290; CVE-2009-3736; CVE-2010-0001; CVE-2010-0426; CVE-2010-0427; CVE-2010-0382","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23378","ESXi | 4.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"296","VCDSA23377","VMSA-2010-0007:VMware hosted products, vCenter Server and ESX patches resolve multiple security issues","HIGH","","07 April 2010","CVE-2010-1142; CVE-2010-1140; CVE-2009-2042; CVE-2009-1564; CVE-2009-1565; CVE-2009-3732; CVE-2009-3707; CVE-2010-1138; CVE-2010-1139; CVE-2010-1141","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23377","vCenter Server | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"297","VCDSA23376","VMSA-2010-0006:ESX Service Console updates for samba and acpid","MEDIUM","","30 March 2010","CVE-2009-2906; CVE-2009-1888; CVE-2009-2813; CVE-2009-2948; CVE-2009-0798","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23376","Check Link for details"
"298","VCDSA23375","VMSA-2010-0005:VMware products address vulnerabilities in WebAccess","MEDIUM","","27 March 2010","CVE-2009-2277; CVE-2010-1137; CVE-2010-0686; CVE-2010-1193","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23375","Check Link for details"
"299","VCDSA23374","VMSA-2010-0004:ESX Service Console and vMA third party updates","HIGH","","01 March 2010","CVE-2009-2905; CVE-2008-4552; CVE-2008-4316; CVE-2009-1377; CVE-2009-1378; CVE-2009-1379; CVE-2009-1386; CVE-2009-1387; CVE-2009-0590; CVE-2009-4022; CVE-2009-3560; CVE-2009-3720; CVE-2009-2904; CVE-2009-3563; CVE-2009-2695; CVE-2009-2849; CVE-2009-2908; CVE-2009-3228; CVE-2009-3286; CVE-2009-3547; CVE-2009-3613; CVE-2009-3612; CVE-2009-3620; CVE-2009-3621; CVE-2009-3726; CVE-2008-3916; CVE-2009-1189; CVE-2009-0115","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23374","Check Link for details"
"300","VCDSA23373","VMSA-2010-0003:VMSA-2010-0003.1 ESX Service Console update for net-snmp","MEDIUM","","14 February 2010","CVE-2009-1887; CVE-2008-4309","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23373","Check Link for details"
"301","VCDSA23395","VMSA-2010-0002:VMware vCenter update release addresses multiple security issues in Java JRE","HIGH","","27 January 2010","CVE-2009-1093; CVE-2009-1094; CVE-2009-1095; CVE-2009-1096; CVE-2009-1097; CVE-2009-1098; CVE-2009-1099; CVE-2009-1100; CVE-2009-1101; CVE-2009-1102; CVE-2009-1103; CVE-2009-1104; CVE-2009-1105; CVE-2009-1106; CVE-2009-1107; CVE-2009-2625; CVE-2009-2670; CVE-2009-2671; CVE-2009-2672; CVE-2009-2673; CVE-2009-2675; CVE-2009-2676; CVE-2009-2716; CVE-2009-2718; CVE-2009-2719; CVE-2009-2720; CVE-2009-2721; CVE-2009-2722; CVE-2009-2723; CVE-2009-2724; CVE-2009-3728; CVE-2009-3729; CVE-2009-3864; CVE-2009-3865; CVE-2009-3866; CVE-2009-3867; CVE-2009-3868; CVE-2009-3869; CVE-2009-3871; CVE-2009-3872; CVE-2009-3873; CVE-2009-3874; CVE-2009-3875; CVE-2009-3876; CVE-2009-3877; CVE-2009-3879; CVE-2009-3880; CVE-2009-3881; CVE-2009-3882; CVE-2009-3883; CVE-2009-3884; CVE-2009-3886; CVE-2009-3885","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23395","vCenter Server | 4 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"302","VCDSA23394","VMSA-2010-0001:ESX Service Console and vMA updates for nss and nspr","HIGH","","04 January 2010","CVE-2009-2409; CVE-2009-2408; CVE-2009-2404; CVE-2009-1563; CVE-2009-3274; CVE-2009-3370; CVE-2009-3372; CVE-2009-3373; CVE-2009-3374; CVE-2009-3375; CVE-2009-3376; CVE-2009-3380; CVE-2009-3382","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23394","Check Link for details"
"303","VCDSA23393","VMSA-2009-0017:VMware vCenter, ESX patch and vCenter Lab Manager releases address cross-site scripting issues","HIGH","","13 December 2009","CVE-2009-3731","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23393","vCenter Server | 4 | N/A | N/A | N/A | N/A | N/A | N/A | "
"304","VCDSA23392","VMSA-2009-0016:VMware vCenter and ESX update release and vMA patch release address multiple security issues in third party components","HIGH","","18 November 2009","CVE-2009-1093; CVE-2009-1094; CVE-2009-1095; CVE-2009-1096; CVE-2009-1097; CVE-2009-1098; CVE-2009-1099; CVE-2009-1100; CVE-2009-1101; CVE-2009-1102; CVE-2009-1103; CVE-2009-1104; CVE-2009-1105; CVE-2009-1106; CVE-2009-1107; CVE-2009-2625; CVE-2009-2670; CVE-2009-2671; CVE-2009-2672; CVE-2009-2673; CVE-2009-2675; CVE-2009-2676; CVE-2009-2716; CVE-2009-2718; CVE-2009-2719; CVE-2009-2720; CVE-2009-2721; CVE-2009-2722; CVE-2009-2723; CVE-2009-2724; CVE-2008-5515; CVE-2009-0033; CVE-2009-0580; CVE-2009-0781; CVE-2009-0783; CVE-2008-1232; CVE-2008-1947; CVE-2008-2370; CVE-2007-5333; CVE-2007-5342; CVE-2007-5461; CVE-2007-6286; CVE-2008-0002; CVE-2009-1252; CVE-2009-0159; CVE-2008-3528; CVE-2008-5700; CVE-2009-0028; CVE-2009-0269; CVE-2009-0322; CVE-2009-0675; CVE-2009-0676; CVE-2009-0778; CVE-2008-4307; CVE-2009-0834; CVE-2009-1337; CVE-2009-0787; CVE-2009-1336; CVE-2009-1439; CVE-2009-1633; CVE-2009-1072; CVE-2009-1630; CVE-2009-1192; CVE-2007-5966; CVE-2009-1385; CVE-2009-1388; CVE-2009-1389; CVE-2009-1895; CVE-2009-2406; CVE-2009-2407; CVE-2009-2692; CVE-2009-2698; CVE-2009-0745; CVE-2009-0746; CVE-2009-0747; CVE-2009-0748; CVE-2009-2847; CVE-2009-2848; CVE-2007-2052; CVE-2007-4965; CVE-2008-1721; CVE-2008-1887; CVE-2008-2315; CVE-2008-3142; CVE-2008-3143; CVE-2008-3144; CVE-2008-4864; CVE-2008-5031; CVE-2009-0696; CVE-2009-2414; CVE-2009-2416; CVE-2009-2417; CVE-2009-2730","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23392","vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"305","VCDSA23391","VMSA-2009-0015:VMware hosted products and ESX patches resolve two security issues","HIGH","","25 October 2009","CVE-2009-2267; CVE-2009-3733","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23391","ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"306","VCDSA23390","VMSA-2009-0014:VMware ESX patches for DHCP, Service Console kernel, and JRE resolve multiple security issues","HIGH","","14 October 2009","CVE-2009-0692; CVE-2009-1893; CVE-2008-4210; CVE-2008-3275; CVE-2008-5356; CVE-2008-0598; CVE-2008-2136; CVE-2008-2812; CVE-2007-6063; CVE-2008-3525; CVE-2008-2086; CVE-2008-5347; CVE-2008-5348; CVE-2008-5349; CVE-2008-5350; CVE-2008-5351; CVE-2008-5352; CVE-2008-5353; CVE-2008-5354; CVE-2008-5357; CVE-2008-5358; CVE-2008-5359; CVE-2008-5360; CVE-2008-5339; CVE-2008-5342; CVE-2008-5344; CVE-2008-5345; CVE-2008-5346; CVE-2008-5340; CVE-2008-5341; CVE-2008-5343; CVE-2008-5355; CVE-2009-1093; CVE-2009-1094; CVE-2009-1095; CVE-2009-1096; CVE-2009-1097; CVE-2009-1098; CVE-2009-1099; CVE-2009-1100; CVE-2009-1101; CVE-2009-1102; CVE-2009-1103; CVE-2009-1104; CVE-2009-1105; CVE-2009-1106; CVE-2009-1107","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23390","ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"307","VCDSA23389","VMSA-2009-0013:VMware Fusion resolves two security issues","HIGH","","29 September 2009","CVE-2009-3281; CVE-2009-3282","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23389","Check Link for details"
"308","VCDSA23362","VMSA-2008-0015:Updated ESXi and ESX 3.5 packages address CRITICAL security issue in openwsman","CRITICAL","","16 September 2009","CVE-2008-2234; CVE-2008-2233","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23362","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | "
"309","VCDSA23401","VMSA-2009-0012:VMware Movie Decoder, VMware Workstation, VMware Player, and VMware ACE resolve security issues.","HIGH","","02 September 2009","CVE-2009-0199; CVE-2009-2628","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23401","Check Link for details"
"310","VCDSA23388","VMSA-2009-0011:VMware Studio 2.1 addresses security vulnerabilities in virtual appliances created with Studio 2.0","HIGH","","29 August 2009","CVE-2009-2968","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23388","Check Link for details"
"311","VCDSA23387","VMSA-2009-0010:VMware Hosted products update libpng and Apache HTTP Server","HIGH","","18 August 2009","CVE-2009-0040; CVE-2007-3847; CVE-2007-1863; CVE-2006-5752; CVE-2007-3304; CVE-2007-6388; CVE-2007-5000; CVE-2008-0005","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23387","ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"312","VCDSA23386","VMSA-2009-0009:ESX Service Console updates for udev, sudo, and curl","MEDIUM","","08 July 2009","CVE-2009-1185; CVE-2009-0034; CVE-2009-0037","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23386","Check Link for details"
"313","VCDSA23385","VMSA-2009-0008:ESX Service Console update for krb5","HIGH","","28 June 2009","CVE-2009-0846; CVE-2009-0845; CVE-2009-0844","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23385","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"314","VCDSA23384","VMSA-2009-0007:VMware Hosted products and ESX and ESXi patches resolve security issues","MEDIUM","","26 May 2009","CVE-2009-1805; CVE-2009-0040; CVE-2008-1382","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23384","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
